row,shift,method,peak_height_frac,peak_fwhm_pts,xcorr_lag,stretched_flag
2661,15,zero_peak,0.1956999185694757,88,-30,False
2662,-21,zero_peak,0.12458203424493004,101,16,False
2663,-4,zero_peak,0.131554418860562,94,4,False
2664,-30,zero_peak,0.0949129804564102,101,25,False
2665,-5,zero_peak,0.11312024144624626,89,13,False
2666,784,zero_peak,0.3201172150416919,112,-785,False
2667,9,zero_peak,0.1569265204097998,92,0,False
2668,-2,zero_peak,0.10447374529955378,92,2,False
2669,11,zero_peak,0.16216431415954738,88,-4,False
2670,715,xcorr_fallback,0.0,0,-715,False
2671,15,zero_peak,0.14962315529541792,87,-8,False
2672,768,zero_peak,0.7034860298690098,77,-781,False
2673,-5,zero_peak,0.132815858953039,96,-3,False
2674,60,zero_peak,0.25113940045191074,122,-16,False
2675,-17,zero_peak,0.1042541993117879,99,12,False
2676,1,zero_peak,0.113612780480809,97,-9,False
2677,-17,zero_peak,0.09954135013233564,101,-4,False
2678,-2,zero_peak,0.1541080308697023,93,1,False
2679,-47,zero_peak,0.08103987784354298,110,6,False
2680,-2386,zero_peak,0.9818334822072938,39,4550,True
2681,1,zero_peak,0.11395092608942578,93,10,False
2682,-9,zero_peak,0.09057409013119559,102,-4,False
2683,12,zero_peak,0.1530354879624741,85,-6,False
2684,794,zero_peak,0.08760394151632225,126,-769,False
2685,-2,zero_peak,0.12576685328923576,93,-1,False
2686,-1,zero_peak,0.1203463749800986,98,8,False
2687,-2,zero_peak,0.16159685584626773,90,7,False
2688,-21,zero_peak,0.08108055140598636,103,21,False
2689,776,zero_peak,0.27513348476649857,141,-752,False
2690,-7,zero_peak,0.10652296966702739,91,-9,False
2691,-1,zero_peak,0.12846407091865247,91,12,False
2692,-11,zero_peak,0.11108452226559734,94,17,False
2693,24,zero_peak,0.1948915742895029,78,-3,False
2694,10,zero_peak,0.12446698914194411,86,8,False
2695,6,zero_peak,0.18393407357249303,80,2,False
2696,-1,zero_peak,0.11139498611378912,93,7,False
2697,6,zero_peak,0.10629945808079433,88,5,False
2698,2,zero_peak,0.08493943934814224,98,14,False
2699,-24,zero_peak,0.1071841226536238,103,8,False
2700,810,zero_peak,0.27736322715743394,103,-778,False
2701,746,zero_peak,0.6678656836635779,94,-806,False
2702,-2,zero_peak,0.16003263512805926,92,-4,False
2703,-2377,zero_peak,0.10112970354607798,39,418,True
2704,6,zero_peak,0.1243089972252465,81,4,False
2705,16,zero_peak,0.18795807982965526,85,-4,False
2706,-29,zero_peak,0.09881612928251658,102,23,False
2707,21,zero_peak,0.14652000475857038,90,-20,False
2708,14,zero_peak,0.17224642195281112,89,-14,False
2709,-32,zero_peak,0.10747637130654544,96,5,False
2710,-12,zero_peak,0.11115350785983245,101,4,False
2711,2,zero_peak,0.13011795830016137,87,3,False
2712,-11,zero_peak,0.09299775964565055,100,-1,False
2713,-7,zero_peak,0.10048647546184826,101,5,False
2714,815,zero_peak,0.2417490370692253,99,-706,False
2715,789,zero_peak,0.16349959185673904,147,-775,False
2716,3,zero_peak,0.13636340500287017,89,4,False
2717,-2,zero_peak,0.1069537755463394,103,-9,False
2718,-8,zero_peak,0.10725500014565846,97,11,False
2719,750,zero_peak,0.17021425273583568,98,-609,False
2720,3,zero_peak,0.1300239901225261,87,6,False
2721,15,zero_peak,0.1783702958893277,88,-16,False
2722,-9,zero_peak,0.12371900515000253,98,-2,False
2723,3,zero_peak,0.12812604610147582,88,1,False
2724,-25,zero_peak,0.13104647001561023,87,-10,False
2725,-32,zero_peak,0.07944664193480759,99,7,False
2726,25,zero_peak,0.13314372532492133,87,-25,False
2727,13,zero_peak,0.16511894767885535,81,1,False
2728,-16,zero_peak,0.1225315397852246,105,12,False
2729,9,zero_peak,0.10693488670416064,93,0,False
2730,34,zero_peak,0.4185343226058118,63,-2,False
2731,-16,zero_peak,0.06887489398041877,107,6,False
2732,13,zero_peak,0.26852815763271615,69,18,False
2733,-6,zero_peak,0.12180819949522449,93,10,False
2734,-5,zero_peak,0.09024637665331087,101,14,False
2735,791,zero_peak,0.23588705263988066,87,-659,False
2736,-24,zero_peak,0.09501540602580626,111,7,False
2737,-10,zero_peak,0.09552010049577019,107,-1,False
2738,-4,zero_peak,0.10825805495590472,97,-6,False
2739,804,zero_peak,0.20597366488110944,107,-767,False
2740,-9,zero_peak,0.10032522371023507,97,13,False
2741,-8,zero_peak,0.09881656107571433,96,7,False
2742,-17,zero_peak,0.1231878022748097,94,18,False
2743,-1,zero_peak,0.12182948319578023,93,-4,False
2744,-19,zero_peak,0.14048087274514132,102,5,False
2745,-2,zero_peak,0.16436633893420233,87,7,False
2746,-2,zero_peak,0.08880778302803088,92,13,False
2747,809,zero_peak,0.18334390607330756,111,-775,False
2748,666,zero_peak,0.17824050955142656,90,-585,False
2749,-13,zero_peak,0.12967086264651045,93,13,False
2750,5,zero_peak,0.11426462855219785,93,-7,False
2751,-6,zero_peak,0.2161123652381604,92,0,False
2752,7,zero_peak,0.10518678838109802,90,4,False
2753,789,zero_peak,0.09237730401308378,151,-770,False
2754,792,zero_peak,0.13937541426591243,116,-762,False
2755,-8,zero_peak,0.13235151748250412,93,11,False
2756,0,zero_peak,0.1206194940635378,96,-4,False
2757,772,zero_peak,0.1316653599024483,142,-785,False
2758,695,zero_peak,0.03404752297040097,137,7187,False
2759,4,zero_peak,0.15080795839660374,86,9,False
2760,-1,zero_peak,0.1217002808527346,90,5,False
2761,-21,zero_peak,0.12060151510735896,90,5,False
2762,0,zero_peak,0.11946110053208393,91,7,False
2763,1,zero_peak,0.09185102204005628,95,4,False
2764,-49,zero_peak,0.09882992734390648,105,51,False
2765,18,zero_peak,0.305638718282523,69,11,False
2766,-4,zero_peak,0.11812789233024407,95,10,False
2767,-16,zero_peak,0.09247671263713533,96,18,False
2768,7,zero_peak,0.14340080432995572,91,3,False
2769,-13,zero_peak,0.11299777335090995,97,5,False
2770,-18,zero_peak,0.09930740953859715,98,-1,False
2771,4,zero_peak,0.13887064614221326,92,4,False
2772,-15,zero_peak,0.09812393561274566,101,3,False
2773,-2,zero_peak,0.10358199921295472,90,12,False
2774,726,zero_peak,0.18060776382962396,108,-777,False
2775,-29,zero_peak,0.08542296784389197,107,16,False
2776,-8,zero_peak,0.14914526674593356,95,14,False
2777,766,zero_peak,0.2472094167176763,143,-754,False
2778,-10,zero_peak,0.1078769129918498,95,-5,False
2779,7,zero_peak,0.17164409446715082,87,-7,False
2780,15,zero_peak,0.18103039500678053,83,-10,False
2781,14,zero_peak,0.10409222369671162,95,-17,False
2782,-14,zero_peak,0.118764808168502,99,9,False
2783,4,zero_peak,0.10616381758957824,92,11,False
2784,-4,zero_peak,0.13345875696284865,86,9,False
2785,29,zero_peak,0.31859941098027766,66,1,False
2786,-3,zero_peak,0.13246484113373494,94,-8,False
2787,-4,zero_peak,0.1658692388358949,92,-27,False
2788,11,zero_peak,0.15546405350724823,89,-10,False
2789,-26,zero_peak,0.11945332122058433,99,0,False
2790,16,zero_peak,0.19040155333753603,94,-23,False
2791,33,zero_peak,0.2282736402308424,69,13,False
2792,713,xcorr_fallback,0.0,0,-713,False
2793,-15,zero_peak,0.07771430585766888,100,10,False
2794,7,zero_peak,0.11762404762443598,85,2,False
2795,-6,zero_peak,0.10565988366704752,95,9,False
2796,-15,zero_peak,0.11747358495511181,100,6,False
2797,4,zero_peak,0.12096629270646958,86,5,False
2798,799,zero_peak,0.5529330269734887,75,-779,False
2799,19,zero_peak,0.18908273045768584,70,-3,False
2800,10,zero_peak,0.14354191243993555,86,-7,False
2801,-35,zero_peak,0.08842960210757285,102,32,False
2802,687,zero_peak,0.1999854601872995,91,-555,False
2803,2,zero_peak,0.3056071664760095,78,8,False
2804,0,zero_peak,0.10411859021980854,92,4,False
2805,-4,zero_peak,0.14499795011054267,91,7,False
2806,-6,zero_peak,0.1429027348754841,92,-26,False
2807,5,zero_peak,0.18212603489637955,83,6,False
2808,8,zero_peak,0.14125802306382212,89,4,False
2809,743,zero_peak,0.2093907634551244,80,-607,False
2810,11,zero_peak,0.0814413688807064,93,-8,False
2811,14,zero_peak,0.1519782219690725,81,-6,False
2812,-72,zero_peak,0.15809488290084842,91,27,False
2813,759,zero_peak,0.11673691984824953,97,-589,False
2814,15,zero_peak,0.24517881600396596,75,6,False
2815,-4,zero_peak,0.23937286577940492,83,16,False
2816,1,zero_peak,0.1205910202728442,94,23,False
2817,1,zero_peak,0.17871544554658503,90,3,False
2818,-19,zero_peak,0.08705339649210779,100,5,False
2819,-5,zero_peak,0.11667527221873267,88,9,False
2820,802,zero_peak,0.12337931772561732,119,-769,False
2821,-5,zero_peak,0.1582304745092411,93,-17,False
2822,-56,zero_peak,0.10609511839687996,104,10,False
2823,825,zero_peak,0.3749527971868822,98,-771,False
2824,0,zero_peak,0.10501437409308813,98,-7,False
2825,749,zero_peak,0.2606987378280671,89,-606,False
2826,7,zero_peak,0.15300379881370918,81,7,False
2827,-6,zero_peak,0.09435538055382481,93,-28,False
2828,-12,zero_peak,0.13121984014741367,94,10,False
2829,813,zero_peak,0.27696693595418026,106,-774,False
2830,1,zero_peak,0.13700526895462511,93,3,False
2831,-21,zero_peak,0.07885615218157627,107,21,False
2832,-9,zero_peak,0.09492007477622982,101,5,False
2833,-13,zero_peak,0.1103671563652445,91,13,False
2834,2,zero_peak,0.15662803612061735,88,10,False
2835,-30,zero_peak,0.09253042135876939,96,34,False
2836,6,zero_peak,0.09895287844772052,97,-1,False
2837,-7,zero_peak,0.10288576565705032,93,-4,False
2838,1,zero_peak,0.13968184670776648,90,2,False
2839,-19,zero_peak,0.08944150254883898,94,29,False
2840,11,zero_peak,0.13782769055571356,93,-28,False
2841,7,zero_peak,0.1780299632926048,86,5,False
2842,-7,zero_peak,0.13443023960032832,88,4,False
2843,4,zero_peak,0.08959943500707622,93,5,False
2844,26,zero_peak,0.2466768780578819,71,-4,False
2845,788,zero_peak,0.1172126629257123,125,-774,False
2846,-1,zero_peak,0.11806426725779856,90,7,False
2847,16,zero_peak,0.1897874250554556,83,3,False
2848,0,zero_peak,0.12577592841329452,87,9,False
2849,0,zero_peak,0.11067492728272982,96,-4,False
2850,-3,zero_peak,0.13409596446109465,93,4,False
2851,11,zero_peak,0.2132975463545043,79,3,False
2852,-15,zero_peak,0.14261103076829126,91,19,False
2853,-18,zero_peak,0.10554021768918265,97,23,False
2854,-17,zero_peak,0.10963260865458885,99,16,False
2855,14,zero_peak,0.12025694727735295,95,-14,False
2856,-56,zero_peak,0.09331512028733573,115,26,False
2857,23,zero_peak,0.16522731329112514,78,-9,False
2858,797,zero_peak,0.15385918675752622,112,-750,False
2859,-14,zero_peak,0.10182410024256248,88,16,False
2860,-29,zero_peak,0.10407809061461379,93,26,False
2861,2,zero_peak,0.12021446390099057,89,12,False
2862,-6,zero_peak,0.11430938618999115,102,6,False
2863,15,zero_peak,0.1630230832339686,81,6,False
2864,-8,zero_peak,0.14083528166469442,93,-53,False
2865,-4,zero_peak,0.11143029042093967,93,-6,False
2866,23,zero_peak,0.16548524636383036,75,11,False
2867,808,zero_peak,0.2566032209856216,103,-757,False
2868,0,zero_peak,0.12288535287982022,91,-5,False
2869,-21,zero_peak,0.07941821199007412,101,25,False
2870,21,zero_peak,0.11354735044065824,84,-7,False
2871,16,zero_peak,0.14658714537587697,85,-5,False
2872,797,zero_peak,0.1845394695444336,149,-783,False
2873,3,zero_peak,0.11646437012548733,95,-7,False
2874,5,zero_peak,0.10601593826751593,91,-17,False
2875,2,zero_peak,0.16531166096524938,85,-1,False
2876,-3,zero_peak,0.1454824210475278,90,-2,False
2877,3,zero_peak,0.10855982351481143,93,-2,False
2878,926,zero_peak,0.999928209383647,22,-829,False
2879,17,zero_peak,0.2082060203378589,74,0,False
2880,796,zero_peak,0.09849676063951866,125,-770,False
2881,-10,zero_peak,0.11969140825508358,101,1,False
2882,806,zero_peak,0.14488069680775134,127,-772,False
2883,-4,zero_peak,0.12068356952523268,94,4,False
2884,800,zero_peak,0.185433968969658,121,-773,False
2885,35,zero_peak,0.23382008853441533,76,-41,False
2886,768,zero_peak,0.1756285918353804,136,-780,False
2887,29,zero_peak,0.3464819495357787,67,3,False
2888,31,zero_peak,0.19201197689400673,75,-4,False
2889,790,zero_peak,0.23296349671468475,69,-763,False
2890,711,zero_peak,0.11664002234963475,97,-559,False
2891,-2,zero_peak,0.15100525913770446,93,-24,False
2892,-12,zero_peak,0.1316147269859759,89,17,False
2893,-7,zero_peak,0.1170185048290294,99,1,False
2894,777,zero_peak,0.23017400485994627,117,-787,False
2895,802,zero_peak,0.17216464716922908,134,-766,False
2896,-17,zero_peak,0.10918619909758798,103,5,False
2897,-17,zero_peak,0.11722895328971256,99,10,False
2898,32,zero_peak,0.3671199160852389,67,3,False
2899,-25,zero_peak,0.08495980986404865,107,1,False
2900,797,zero_peak,0.19330493069063778,103,-696,False
2901,-11,zero_peak,0.10855905173989516,98,-2,False
2902,-11,zero_peak,0.12125885120110991,92,9,False
2903,-8,zero_peak,0.08491240723746812,101,2,False
2904,-21,zero_peak,0.09193922586960276,107,12,False
2905,-34,zero_peak,0.08952028162706932,97,25,False
2906,-16,zero_peak,0.0895380294987537,95,14,False
2907,13,zero_peak,0.10494206032234925,92,-13,False
2908,12,zero_peak,0.231088728892818,80,1,False
2909,-3,zero_peak,0.1141244981561877,90,5,False
2910,-40,zero_peak,0.0816103068265243,100,43,False
2911,-27,zero_peak,0.10657045360108003,102,20,False
2912,-6,zero_peak,0.14286708042140359,95,15,False
2913,-8,zero_peak,0.0898353004837151,98,22,False
2914,814,zero_peak,0.32477735175103883,94,-776,False
2915,693,zero_peak,0.2018074008711928,87,-557,False
2916,-13,zero_peak,0.07705775547236635,102,17,False
2917,0,zero_peak,0.12779024166343933,86,11,False
2918,-24,zero_peak,0.1053068265738801,98,8,False
2919,12,zero_peak,0.08342222061513821,99,-16,False
2920,-6,zero_peak,0.10117995488888004,97,-3,False
2921,10,zero_peak,0.21988052120157067,91,13,False
2922,1,zero_peak,0.09747229834067991,104,-8,False
2923,925,zero_peak,0.9999029846005452,25,-818,False
2924,-1,zero_peak,0.1359160019570717,93,-10,False
2925,735,zero_peak,0.34679872985731547,90,-309,False
2926,-6,zero_peak,0.11490010476917108,96,-1,False
2927,-4,zero_peak,0.1416313961199226,86,5,False
2928,-7,zero_peak,0.11407202322033456,94,8,False
2929,11,zero_peak,0.17657176447321984,84,-10,False
2930,-12,zero_peak,0.1263912137114719,99,7,False
2931,-1,zero_peak,0.13395291954677935,93,11,False
2932,76,zero_peak,0.9997583180798844,32,3,False
2933,-8,zero_peak,0.12832808894987172,89,18,False
2934,-3,zero_peak,0.17995654636032116,93,9,False
2935,-16,zero_peak,0.0991415604595542,103,34,False
2936,1,zero_peak,0.14582051295487727,102,28,False
2937,-15,zero_peak,0.09523485151930697,100,6,False
2938,-6,zero_peak,0.139545464611896,94,24,False
2939,3,zero_peak,0.09327980187329445,92,-13,False
2940,4,zero_peak,0.1112950062879717,99,10,False
2941,-19,zero_peak,0.1360758209479174,94,7,False
2942,821,zero_peak,0.262780389997218,108,-758,False
2943,-3,zero_peak,0.18505748946104864,84,20,False
2944,-7,zero_peak,0.18362278354294154,89,16,False
2945,1,zero_peak,0.14696560024434488,95,-2,False
2946,-4,zero_peak,0.16885787243097922,89,2,False
2947,-11,zero_peak,0.12032932296588501,93,15,False
2948,805,zero_peak,0.23294455159209373,139,-787,False
2949,-4,zero_peak,0.19741679452390504,90,18,False
2950,748,zero_peak,0.10093141375932095,175,-755,False
2951,-3,zero_peak,0.12159103341939675,93,4,False
2952,-13,zero_peak,0.1904073922379961,91,9,False
2953,2,zero_peak,0.07808309306057978,95,-4,False
2954,-7,zero_peak,0.11708778617917305,86,17,False
2955,10,zero_peak,0.15147836678050072,91,-4,False
2956,-4,zero_peak,0.12720403132944177,93,9,False
2957,815,zero_peak,0.2872989962520622,92,-774,False
2958,-7,zero_peak,0.10037292661615019,99,8,False
2959,-22,zero_peak,0.11375059541590263,98,23,False
2960,15,zero_peak,0.16322436569747376,87,-9,False
2961,-12,zero_peak,0.12684310927251827,96,6,False
2962,-7,zero_peak,0.16602816026385417,84,15,False
2963,-1,zero_peak,0.1369195112805974,90,0,False
2964,746,zero_peak,0.4618244745800813,92,-775,False
2965,-21,zero_peak,0.11502503570689301,102,11,False
2966,-11,zero_peak,0.10821110302967303,96,9,False
2967,19,zero_peak,0.12777735820898917,84,-8,False
2968,-1,zero_peak,0.16060881443228944,92,2,False
2969,-9,zero_peak,0.11107002459105629,100,-5,False
2970,2,zero_peak,0.17975525706757847,85,11,False
2971,-7,zero_peak,0.12405070610477732,93,4,False
2972,10,zero_peak,0.14363006537783168,88,3,False
2973,-9,zero_peak,0.14650306352602577,91,16,False
2974,-12,zero_peak,0.1045153056156583,95,16,False
2975,-6,zero_peak,0.10070422641496261,94,1,False
2976,-2,zero_peak,0.09912449373883638,94,15,False
2977,51,zero_peak,0.37324899983758003,58,0,False
2978,-18,zero_peak,0.09230832904036093,97,10,False
2979,-3,zero_peak,0.1454480714994657,91,2,False
2980,782,zero_peak,0.19463617428517296,126,-757,False
2981,17,zero_peak,0.24653866614524572,90,20,False
2982,-2,zero_peak,0.0820691694373262,88,11,False
2983,-16,zero_peak,0.1897493106243106,81,28,False
2984,32,zero_peak,0.32433289845131785,66,-3,False
2985,-8,zero_peak,0.09670078108430913,96,5,False
2986,717,xcorr_fallback,0.0,0,-717,False
2987,-19,zero_peak,0.09944970416414155,97,6,False
2988,-8,zero_peak,0.1925501540393897,86,17,False
2989,2,zero_peak,0.12862035023980967,88,5,False
2990,-6,zero_peak,0.11753366142160794,102,5,False
2991,794,zero_peak,0.15484541357963993,136,-770,False
2992,0,zero_peak,0.0943746256483089,90,9,False
2993,-15,zero_peak,0.10946483759801358,105,6,False
2994,-27,zero_peak,0.11634837615982983,94,29,False
2995,6,zero_peak,0.13500274583205396,88,0,False
2996,20,zero_peak,0.20850508069098267,71,-9,False
2997,799,zero_peak,0.5526642347230087,109,-776,False
2998,-5,zero_peak,0.1149299804176561,97,5,False
2999,-25,zero_peak,0.1035667471482852,101,15,False
3000,736,zero_peak,0.11757239276271465,97,-553,False
3001,1,zero_peak,0.12899644975577992,90,4,False
3002,-17,zero_peak,0.11236445466138487,98,3,False
3003,-12,zero_peak,0.19646285986783804,89,15,False
3004,751,zero_peak,0.05928879853080984,152,-777,False
3005,4,zero_peak,0.1204476600057348,92,-1,False
3006,-14,zero_peak,0.07973720289900431,107,-2,False
3007,12,zero_peak,0.08648795344952909,96,-17,False
3008,5,zero_peak,0.1248060144429469,90,0,False
3009,-26,zero_peak,0.15128915515519017,98,-27,False
3010,786,zero_peak,0.26343897382663334,129,-780,False
3011,9,zero_peak,0.11313099581062915,95,-7,False
3012,-25,zero_peak,0.12816083862266703,100,20,False
3013,-3,zero_peak,0.1542895138823642,88,-4,False
3014,5,zero_peak,0.10628952888010637,92,12,False
3015,2,zero_peak,0.10724799225070786,98,-7,False
3016,-4,zero_peak,0.08429863996807295,100,14,False
3017,-10,zero_peak,0.10801696145761279,97,2,False
3018,-18,zero_peak,0.09269118144279517,90,21,False
3019,-5,zero_peak,0.16366083509671847,90,4,False
3020,-8,zero_peak,0.09319768532993543,93,4,False
3021,0,zero_peak,0.12564952727249232,89,12,False
3022,-3,zero_peak,0.10945778486959501,97,5,False
3023,-2,zero_peak,0.11987124899531676,94,1,False
3024,3,zero_peak,0.1892363281465878,94,-5,False
3025,15,zero_peak,0.1962756728508992,90,6,False
3026,2,zero_peak,0.12776230460131785,90,6,False
3027,-36,zero_peak,0.08901864493003436,99,17,False
3028,9,zero_peak,0.14655760128182332,87,7,False
3029,4,zero_peak,0.1719916032041082,91,-1,False
3030,-4,zero_peak,0.14809546693496245,97,-1,False
3031,-5,zero_peak,0.11402584619998056,100,-4,False
3032,1,zero_peak,0.1650780299240554,88,7,False
3033,-12,zero_peak,0.1091127685036904,93,13,False
3034,3,zero_peak,0.09749440008641909,99,-1,False
3035,-9,zero_peak,0.15709680013019656,97,14,False
3036,3,zero_peak,0.15374327507290866,85,11,False
3037,778,zero_peak,0.32910308963256274,82,7000,False
