row,votes,corr_to_median,pca_resid,iso_score
506,1,0.03989795,0.50665516,0.4325731039103705
507,1,0.03989795,0.50665516,0.4325731039103705
9010,1,0.4657936,0.5056039,0.5599950474428249
601,1,0.008730467,0.50096476,0.46664211616059975
602,1,0.008730467,0.50096476,0.46664211616059975
9504,1,0.13403049,0.49937916,0.573066030728401
7977,1,0.07646735,0.49470547,0.5525659680883217
2185,1,0.33100933,0.492958,0.5536352923730774
98,1,0.03471698,0.4928751,0.4422383655332483
191,1,0.040077504,0.48830128,0.4444239633355139
102,1,0.03001187,0.48735592,0.46961297539258745
391,1,0.02344651,0.48617113,0.4551506950851796
111,1,0.014913845,0.48262903,0.4679409344815072
9303,1,0.062029384,0.47829217,0.5619445066753755
147,1,0.027504817,0.47214404,0.47353319366528535
174,1,0.022324458,0.472054,0.4435904133271935
4,1,0.03997311,0.46957538,0.42482743241420917
9387,1,0.21659997,0.46721706,0.5536919703381047
429,1,0.0400006,0.46288702,0.4635271379057028
224,1,0.036247823,0.46142054,0.42058790724237827
97,1,0.025451716,0.45792243,0.4549881364154285
30,1,0.024212647,0.45767003,0.46902726562635466
331,1,0.02490546,0.4551565,0.4702262629599656
3916,1,0.34215474,0.45503083,0.5527718754247051
106,1,0.04024861,0.45436567,0.44994855006111417
2932,1,0.37372786,0.45371714,0.5555148749147466
4313,1,0.37866658,0.44963008,0.5541732172625694
4232,1,0.4044702,0.44012538,0.5543884571931407
214,1,0.04048066,0.43451676,0.44678003299691155
9568,1,0.18048885,0.42972696,0.5786129485159283
9555,1,0.18998872,0.42856237,0.5598960656743066
587,1,0.021672849,0.4276214,0.44398901799398927
573,1,0.022286493,0.42443743,0.42248996196562544
574,1,0.022286493,0.42443743,0.42248996196562544
95,1,0.03559239,0.4217895,0.43871868351299526
8277,1,0.10465509,0.42060918,0.5518376145537277
206,1,0.031104214,0.42040655,0.4368092321808716
152,1,0.02521025,0.4160789,0.47505036111210724
488,1,0.03501536,0.41462368,0.47658544226859817
239,1,0.029679198,0.40895894,0.45192982583664376
48,1,0.034142658,0.4084009,0.44729494993223345
218,1,0.031862807,0.4060924,0.4749693355544209
377,1,0.033396993,0.40286264,0.43989420210157965
73,1,0.03974767,0.40246814,0.4430302217502842
352,1,0.025367796,0.40206313,0.4878963487234165
335,1,0.0386102,0.40064552,0.4445821779584155
8205,1,0.12533966,0.4000733,0.550936301563922
45,1,0.025373718,0.39912823,0.46989923286957563
50,1,0.021264445,0.39893386,0.47813693451647743
136,1,0.032964278,0.39574116,0.47030173217824145
9589,1,0.20888606,0.39209837,0.5622692343603324
379,1,0.040148333,0.39031896,0.4493977293622133
72,1,0.039549515,0.38890493,0.44237934983550153
558,1,0.041513562,0.3873925,0.4731111617177326
9564,1,0.21503268,0.38253286,0.5712585712819938
9398,1,0.04405565,0.37997207,0.5686229147514396
9389,1,0.051442668,0.37905577,0.5500396551304819
636,1,0.020208314,0.37722677,0.4563705452695116
32,1,0.035744905,0.37444457,0.4722051908347692
9551,1,0.25142178,0.3742,0.5498394750089286
9384,1,0.020800384,0.37291408,0.47738480115859283
9385,1,0.020800384,0.37291408,0.47738480115859283
9590,1,0.2435208,0.3718409,0.5595513407267505
1900,1,0.08107351,0.36472723,0.5527416486103457
