family,model,fine_tune_mode,support_per_class,repeat,n_train,n_query,status,error,accuracy,balanced_accuracy,macro_f1,weighted_f1,macro_precision,macro_recall,macro_roc_auc_ovr,confusion_matrix
classical,xgboost,-,4,9,12,101,ok,,0.5148514851485149,0.4429767763101096,0.4227455084597942,0.5082466802410226,0.41510746174900165,0.4429767763101096,0.6647096673467981,"[[1, 5, 16], [13, 34, 5], [3, 7, 17]]"
classical,logistic_regression,-,4,10,12,101,ok,,0.6039603960396039,0.5440516273849608,0.5428056279983258,0.6057439705141189,0.5438709677419356,0.5440516273849608,0.699930759906649,"[[8, 5, 9], [5, 39, 8], [7, 6, 14]]"
classical,svm_rbf,-,4,10,12,101,ok,,0.44554455445544555,0.31500906500906495,0.2785022902082793,0.3725484332202989,0.2932664043775155,0.31500906500906495,0.41618304879305484,"[[1, 17, 4], [5, 41, 6], [1, 23, 3]]"
classical,xgboost,-,4,10,12,101,ok,,0.44554455445544555,0.4296166796166796,0.421677237491191,0.46624495007640304,0.44290023701788406,0.4296166796166796,0.6506251682562713,"[[8, 4, 10], [10, 25, 17], [10, 5, 12]]"
classical,logistic_regression,-,5,1,15,98,ok,,0.6428571428571429,0.580550168785463,0.5790049593194614,0.6447621352771532,0.5782608695652174,0.580550168785463,0.7223479441206958,"[[10, 3, 8], [5, 41, 5], [8, 6, 12]]"
classical,svm_rbf,-,5,1,15,98,ok,,0.37755102040816324,0.38529770882712056,0.35341679707876894,0.39159560537830157,0.3976043557168784,0.38529770882712056,0.6234016102266594,"[[12, 3, 6], [23, 20, 8], [15, 6, 5]]"
classical,xgboost,-,5,1,15,98,ok,,0.5816326530612245,0.5601881778352367,0.5495237315428915,0.5921625835300959,0.5505666420300567,0.5601881778352367,0.6845737960412553,"[[10, 4, 7], [8, 32, 11], [6, 5, 15]]"
classical,logistic_regression,-,5,2,15,98,ok,,0.40816326530612246,0.37689434748258277,0.36640211640211634,0.42261904761904767,0.3773809523809524,0.37689434748258277,0.5472832712909594,"[[9, 5, 7], [13, 26, 12], [13, 8, 5]]"
classical,svm_rbf,-,5,2,15,98,ok,,0.3163265306122449,0.33351289233642173,0.28964083306149835,0.31731577179241083,0.3247714180011627,0.33351289233642173,0.4472415890259624,"[[12, 5, 4], [25, 16, 10], [16, 7, 3]]"
classical,xgboost,-,5,2,15,98,ok,,0.3469387755102041,0.3035624506212741,0.3131313131313131,0.3712378890950319,0.34682073377725553,0.3035624506212741,0.5211495495220687,"[[4, 5, 12], [1, 23, 27], [10, 9, 7]]"
classical,logistic_regression,-,5,3,15,98,ok,,0.5306122448979592,0.5395388924800689,0.5022080296951336,0.5273240123855979,0.5083440308087291,0.5395388924800689,0.6614355834251239,"[[16, 5, 0], [12, 28, 11], [10, 8, 8]]"
classical,svm_rbf,-,5,3,15,98,ok,,0.336734693877551,0.318753142282554,0.3217054263565891,0.35846960348621476,0.3419254658385093,0.318753142282554,0.5660377109398207,"[[7, 7, 7], [4, 20, 27], [12, 8, 6]]"
classical,xgboost,-,5,3,15,98,ok,,0.41836734693877553,0.39581986640810163,0.37231139314006056,0.41775766670983433,0.3735776780452423,0.39581986640810163,0.5980307256232519,"[[11, 8, 2], [12, 26, 13], [13, 9, 4]]"
classical,logistic_regression,-,5,4,15,98,ok,,0.6020408163265306,0.535911800617683,0.5338956576069979,0.6108964673029474,0.5347326336831584,0.535911800617683,0.6980165175230435,"[[6, 2, 13], [12, 38, 1], [5, 6, 15]]"
