mask_ratio,row,predictor,r_masked,r_whole,r_masked_peak,r_masked_baseline,nn_row_gap
0.25,789,dnn,0.9792132377624512,0.9842610955238342,0.9591526389122009,0.9330901503562927,
0.25,789,corpus_mean,0.7237110137939453,0.6878771781921387,0.3757382333278656,0.6951655745506287,
0.25,789,linear_interp,0.5704987411093306,0.7069732712578164,0.07588608279859144,0.5860433239115931,
0.25,789,pca50_from_visible,0.9445462822914124,0.9553769826889038,0.9227849841117859,0.7734410166740417,
0.25,789,nn_copy,0.9794713854789734,0.9747369289398193,0.9623158574104309,0.9202148914337158,5831.0
0.25,986,dnn,0.9303556680679321,0.9464362859725952,0.8986642956733704,0.8687931895256042,
0.25,986,corpus_mean,0.4783973693847656,0.4914080798625946,-0.0016300431452691555,0.6481860280036926,
0.25,986,linear_interp,0.3392663139802917,0.5700287428969756,0.06591581673939523,0.538988413543976,
0.25,986,pca50_from_visible,0.5111485123634338,0.6151270270347595,0.26136741042137146,0.899570643901825,
0.25,986,nn_copy,0.43262985348701477,0.556311845779419,0.17073750495910645,0.7890591025352478,7782.0
0.25,1183,dnn,0.9499328136444092,0.9954580664634705,0.776796817779541,0.854838490486145,
0.25,1183,corpus_mean,0.2237299531698227,0.2004958540201187,0.3060634732246399,0.28717297315597534,
0.25,1183,linear_interp,0.6699711737335035,0.9753470829861155,0.03674114228002857,0.6870522072182476,
0.25,1183,pca50_from_visible,0.9093611836433411,0.9708137512207031,0.8859431743621826,0.5536872744560242,
0.25,1183,nn_copy,0.9687727093696594,0.9741860628128052,0.8737460374832153,0.9617181420326233,8097.0
0.25,1381,dnn,0.9942650198936462,0.9954971671104431,0.9831238985061646,0.9691357612609863,
0.25,1381,corpus_mean,0.9210554957389832,0.7726904153823853,0.8639331459999084,0.7518763542175293,
0.25,1381,linear_interp,0.7371011741522927,0.79552751765756,0.3912873227393355,0.5850210723155383,
0.25,1381,pca50_from_visible,0.9865667223930359,0.9814360737800598,0.9616395235061646,0.924633264541626,
0.25,1381,nn_copy,0.9716296195983887,0.9693887233734131,0.8883790969848633,0.9708470702171326,413.0
0.25,1578,dnn,0.9714664816856384,0.998162567615509,0.9157344698905945,0.9009653925895691,
0.25,1578,corpus_mean,0.7618250250816345,0.7812621593475342,0.711362898349762,0.6528335213661194,
0.25,1578,linear_interp,0.7345527334118926,0.9458328196160979,0.1821400602825229,0.6146421352521211,
0.25,1578,pca50_from_visible,0.9705016016960144,0.9863463640213013,0.9263220429420471,0.8703610897064209,
0.25,1578,nn_copy,0.9793803691864014,0.9634249806404114,0.9401840567588806,0.963212788105011,7241.0
0.25,1775,dnn,0.9923893213272095,0.9947504997253418,0.9837425351142883,0.947748601436615,
0.25,1775,corpus_mean,0.9448300004005432,0.7762778401374817,0.9337214231491089,0.6072283983230591,
0.25,1775,linear_interp,0.5187974818666723,0.717170692410926,0.22094902463327495,0.517056167326977,
0.25,1775,pca50_from_visible,0.985334575176239,0.985785722732544,0.9683858156204224,0.9178944230079651,
0.25,1775,nn_copy,0.9637306332588196,0.9667671918869019,0.921363890171051,0.947213888168335,7038.0
0.25,1973,dnn,0.938191294670105,0.9877828359603882,0.8164438009262085,0.9290044903755188,
0.25,1973,corpus_mean,0.5394397377967834,0.5134459137916565,0.5265769362449646,0.4861100912094116,
0.25,1973,linear_interp,0.573320636839905,0.9241225319671761,-0.1694035805296431,0.8165911697951853,
