Normalization auto-check: sampled range [0, 1] -> normalize=False
Samples: train=7736, val=1934, test=0; spectrum_length=131072
Using device=cuda:1, num_workers=8, bin_sizes=[256, 512, 1024, 2048]
Model parameters: 2,802,624
/home/nmrbox/0012/shasharma/Desktop/NMR_Metabolomics/code/training/train_jigsaw_spectra.py:437: FutureWarning: `torch.cuda.amp.autocast(args...)` is deprecated. Please use `torch.amp.autocast('cuda', args...)` instead.
  autocast_context = torch.cuda.amp.autocast() if device.type == "cuda" else nullcontext()
Epoch 228: train_loss=2.6470, train_acc=0.422, val_loss=2.5834, best=2.5724, patience=12/50
Epoch 229: train_loss=2.6464, train_acc=0.422, val_loss=2.5808, best=2.5724, patience=13/50
Epoch 230: train_loss=2.6462, train_acc=0.422, val_loss=2.5805, best=2.5724, patience=14/50
Epoch 231: train_loss=2.6450, train_acc=0.422, val_loss=2.5745, best=2.5724, patience=15/50
Epoch 232: train_loss=2.6456, train_acc=0.422, val_loss=2.5771, best=2.5724, patience=16/50
Epoch 233: train_loss=2.6445, train_acc=0.422, val_loss=2.5744, best=2.5724, patience=17/50
Epoch 234: train_loss=2.6439, train_acc=0.422, val_loss=2.5762, best=2.5724, patience=18/50
Epoch 235: train_loss=2.6435, train_acc=0.423, val_loss=2.5752, best=2.5724, patience=19/50
Epoch 236: train_loss=2.6430, train_acc=0.423, val_loss=2.5828, best=2.5724, patience=20/50
Epoch 237: train_loss=2.6426, train_acc=0.423, val_loss=2.5746, best=2.5724, patience=21/50
Epoch 238: train_loss=2.6419, train_acc=0.423, val_loss=2.5773, best=2.5724, patience=22/50
Epoch 239: train_loss=2.6409, train_acc=0.423, val_loss=2.5739, best=2.5724, patience=23/50
Epoch 240: train_loss=2.6403, train_acc=0.423, val_loss=2.5829, best=2.5724, patience=24/50
Epoch 241: train_loss=2.6403, train_acc=0.423, val_loss=2.5723, best=2.5723, patience=0/50
Epoch 242: train_loss=2.6391, train_acc=0.423, val_loss=2.5798, best=2.5723, patience=1/50
Epoch 243: train_loss=2.6390, train_acc=0.423, val_loss=2.5728, best=2.5723, patience=2/50
Epoch 244: train_loss=2.6386, train_acc=0.423, val_loss=2.5768, best=2.5723, patience=3/50
Epoch 245: train_loss=2.6378, train_acc=0.423, val_loss=2.5833, best=2.5723, patience=4/50
Epoch 246: train_loss=2.6381, train_acc=0.423, val_loss=2.5711, best=2.5711, patience=0/50
Epoch 247: train_loss=2.6368, train_acc=0.424, val_loss=2.5834, best=2.5711, patience=1/50
Epoch 248: train_loss=2.6359, train_acc=0.424, val_loss=2.5794, best=2.5711, patience=2/50
Epoch 249: train_loss=2.6349, train_acc=0.424, val_loss=2.5758, best=2.5711, patience=3/50
Epoch 250: train_loss=2.6354, train_acc=0.424, val_loss=2.5726, best=2.5711, patience=4/50
Epoch 251: train_loss=2.6354, train_acc=0.424, val_loss=2.5701, best=2.5701, patience=0/50
Epoch 252: train_loss=2.6348, train_acc=0.424, val_loss=2.5742, best=2.5701, patience=1/50
Epoch 253: train_loss=2.6337, train_acc=0.424, val_loss=2.5674, best=2.5674, patience=0/50
Epoch 254: train_loss=2.6334, train_acc=0.424, val_loss=2.5788, best=2.5674, patience=1/50
