Normalization auto-check: sampled range [0, 1] -> normalize=False
Samples: train=7736, val=1934, test=0; spectrum_length=131072
Using device=cuda:2, num_workers=8
Model parameters: 4,155,448
/home/nmrbox/0012/shasharma/Desktop/NMR_Metabolomics/code/training/train_joint_ssl.py:839: FutureWarning: `torch.cuda.amp.autocast(args...)` is deprecated. Please use `torch.amp.autocast('cuda', args...)` instead.
  autocast_context = torch.cuda.amp.autocast() if device.type == "cuda" else nullcontext()
Epoch 104: train_balanced=2.1058, train_raw=3.8663, masked=0.0006, jigsaw_acc=0.239, val_balanced=2.1035, val_raw=3.7414, monitor=raw_loss, best=3.7255, patience=1/50
Epoch 105: train_balanced=2.0976, train_raw=3.8668, masked=0.0006, jigsaw_acc=0.239, val_balanced=2.0872, val_raw=3.7441, monitor=raw_loss, best=3.7255, patience=2/50
Epoch 106: train_balanced=2.0952, train_raw=3.8617, masked=0.0006, jigsaw_acc=0.239, val_balanced=1.9299, val_raw=3.7333, monitor=raw_loss, best=3.7255, patience=3/50
Epoch 107: train_balanced=2.0748, train_raw=3.8627, masked=0.0006, jigsaw_acc=0.239, val_balanced=2.0653, val_raw=3.7309, monitor=raw_loss, best=3.7255, patience=4/50
Epoch 108: train_balanced=2.1012, train_raw=3.8580, masked=0.0006, jigsaw_acc=0.239, val_balanced=2.0288, val_raw=3.7265, monitor=raw_loss, best=3.7255, patience=5/50
Epoch 109: train_balanced=2.1134, train_raw=3.8595, masked=0.0006, jigsaw_acc=0.240, val_balanced=1.9160, val_raw=3.7251, monitor=raw_loss, best=3.7251, patience=0/50
Epoch 110: train_balanced=2.0733, train_raw=3.8588, masked=0.0006, jigsaw_acc=0.241, val_balanced=1.9764, val_raw=3.7402, monitor=raw_loss, best=3.7251, patience=1/50
Epoch 111: train_balanced=2.1226, train_raw=3.8604, masked=0.0006, jigsaw_acc=0.241, val_balanced=1.8622, val_raw=3.7202, monitor=raw_loss, best=3.7202, patience=0/50
Epoch 112: train_balanced=2.0827, train_raw=3.8551, masked=0.0006, jigsaw_acc=0.241, val_balanced=1.9418, val_raw=3.7220, monitor=raw_loss, best=3.7202, patience=1/50
Epoch 113: train_balanced=2.0810, train_raw=3.8526, masked=0.0006, jigsaw_acc=0.242, val_balanced=2.0329, val_raw=3.7163, monitor=raw_loss, best=3.7163, patience=0/50
Epoch 114: train_balanced=2.0918, train_raw=3.8558, masked=0.0006, jigsaw_acc=0.241, val_balanced=2.0260, val_raw=3.7328, monitor=raw_loss, best=3.7163, patience=1/50
Epoch 115: train_balanced=2.0946, train_raw=3.8509, masked=0.0006, jigsaw_acc=0.241, val_balanced=2.0123, val_raw=3.7194, monitor=raw_loss, best=3.7163, patience=2/50
Epoch 116: train_balanced=2.0825, train_raw=3.8531, masked=0.0006, jigsaw_acc=0.242, val_balanced=2.0500, val_raw=3.7230, monitor=raw_loss, best=3.7163, patience=3/50
Epoch 117: train_balanced=2.0989, train_raw=3.8515, masked=0.0006, jigsaw_acc=0.242, val_balanced=2.1880, val_raw=3.7199, monitor=raw_loss, best=3.7163, patience=4/50
Epoch 118: train_balanced=2.0917, train_raw=3.8473, masked=0.0006, jigsaw_acc=0.243, val_balanced=2.0551, val_raw=3.7248, monitor=raw_loss, best=3.7163, patience=5/50
Epoch 119: train_balanced=2.0867, train_raw=3.8464, masked=0.0006, jigsaw_acc=0.243, val_balanced=2.1325, val_raw=3.7172, monitor=raw_loss, best=3.7163, patience=6/50
Epoch 120: train_balanced=2.0935, train_raw=3.8436, masked=0.0006, jigsaw_acc=0.243, val_balanced=2.0941, val_raw=3.7155, monitor=raw_loss, best=3.7155, patience=0/50
Epoch 121: train_balanced=2.1144, train_raw=3.8440, masked=0.0006, jigsaw_acc=0.243, val_balanced=1.9438, val_raw=3.7086, monitor=raw_loss, best=3.7086, patience=0/50
Epoch 122: train_balanced=2.0753, train_raw=3.8450, masked=0.0006, jigsaw_acc=0.242, val_balanced=2.0093, val_raw=3.7086, monitor=raw_loss, best=3.7086, patience=1/50
Epoch 123: train_balanced=2.1080, train_raw=3.8430, masked=0.0006, jigsaw_acc=0.244, val_balanced=2.0167, val_raw=3.7123, monitor=raw_loss, best=3.7086, patience=2/50
Epoch 124: train_balanced=2.0799, train_raw=3.8408, masked=0.0006, jigsaw_acc=0.244, val_balanced=2.0328, val_raw=3.7135, monitor=raw_loss, best=3.7086, patience=3/50
Epoch 125: train_balanced=2.0981, train_raw=3.8377, masked=0.0006, jigsaw_acc=0.245, val_balanced=1.9991, val_raw=3.7063, monitor=raw_loss, best=3.7063, patience=0/50
Epoch 126: train_balanced=2.0912, train_raw=3.8381, masked=0.0005, jigsaw_acc=0.244, val_balanced=2.0012, val_raw=3.6973, monitor=raw_loss, best=3.6973, patience=0/50
Epoch 127: train_balanced=2.1012, train_raw=3.8374, masked=0.0005, jigsaw_acc=0.245, val_balanced=2.0171, val_raw=3.7151, monitor=raw_loss, best=3.6973, patience=1/50
Epoch 128: train_balanced=2.0975, train_raw=3.8349, masked=0.0005, jigsaw_acc=0.244, val_balanced=2.0298, val_raw=3.7072, monitor=raw_loss, best=3.6973, patience=2/50
Epoch 129: train_balanced=2.1054, train_raw=3.8397, masked=0.0005, jigsaw_acc=0.245, val_balanced=1.9339, val_raw=3.6941, monitor=raw_loss, best=3.6941, patience=0/50
Epoch 130: train_balanced=2.0783, train_raw=3.8326, masked=0.0005, jigsaw_acc=0.246, val_balanced=2.1482, val_raw=3.6849, monitor=raw_loss, best=3.6849, patience=0/50
Epoch 131: train_balanced=2.0926, train_raw=3.8328, masked=0.0005, jigsaw_acc=0.245, val_balanced=1.9952, val_raw=3.7001, monitor=raw_loss, best=3.6849, patience=1/50
Epoch 132: train_balanced=2.1004, train_raw=3.8331, masked=0.0005, jigsaw_acc=0.246, val_balanced=2.0447, val_raw=3.6899, monitor=raw_loss, best=3.6849, patience=2/50
Epoch 133: train_balanced=2.0943, train_raw=3.8320, masked=0.0005, jigsaw_acc=0.246, val_balanced=2.0241, val_raw=3.6952, monitor=raw_loss, best=3.6849, patience=3/50
Epoch 134: train_balanced=2.0940, train_raw=3.8295, masked=0.0005, jigsaw_acc=0.246, val_balanced=1.9988, val_raw=3.6945, monitor=raw_loss, best=3.6849, patience=4/50
Epoch 135: train_balanced=2.1017, train_raw=3.8319, masked=0.0005, jigsaw_acc=0.246, val_balanced=2.0653, val_raw=3.7067, monitor=raw_loss, best=3.6849, patience=5/50
Epoch 136: train_balanced=2.0841, train_raw=3.8279, masked=0.0005, jigsaw_acc=0.246, val_balanced=2.0135, val_raw=3.7009, monitor=raw_loss, best=3.6849, patience=6/50
