row_index,shape_corr_excl_water_edta
712,0.30858613056673156
713,0.35204209148109245
714,0.28756161490359716
715,0.26199830490604004
716,0.12006909252870922
717,0.2889600728868658
718,0.3442036234020164
719,0.3254522221357823
720,0.3325946637022947
721,0.32144614445007663
722,0.09770805403621749
723,0.2777365501101257
724,0.33495633226997323
725,0.2665194837733083
726,0.1393560945848891
727,0.13935609458488982
728,0.3428786330392325
729,0.3533980979567689
730,0.10655976379271823
731,0.1065597637927194
732,0.08458643043277213
733,0.08458643043277263
734,0.2500424579528369
735,0.1034600180534454
736,0.10346001805344728
737,0.3377693052470769
738,0.28785362642410156
739,0.3466805298514422
740,0.3354028966636135
741,0.07772801573609402
742,0.3128717597798442
743,0.30115122732709076
744,0.3428493339390553
745,0.3243245440556353
746,0.3880263862786534
747,0.12795365368270864
748,0.1279536536827082
749,0.3223027326962407
750,0.10401691376673994
751,0.10401691376673883
752,0.3123904766083806
753,0.08435379868172335
754,0.08435379868172324
755,0.37893407841925153
756,0.30977944233133664
757,0.3845218973550441
758,0.33091437178912114
759,0.35308149621882756
760,0.3683736998579136
761,0.15338273749077225
762,0.11313340642973621
763,0.11313340642973514
764,0.3516106453930086
765,0.337145456433633
766,0.12918798740353477
767,0.12918798740353615
768,0.3635049748176563
769,0.3438974012277224
770,0.3541204508686826
771,0.32656912904507657
772,0.3579336992466022
773,0.07233271204428687
774,0.07233271204428732
775,0.35348619079163807
776,0.39062814520087397
777,0.2692053758646124
778,0.3006752655863562
779,0.29268965264654917
780,0.13769947524676046
781,0.13769947524676027
782,0.30664753250003673
783,0.3363106032301326
784,0.26390792397874063
785,0.3973346251164369
786,0.35978557036341074
787,0.38032158260323584
788,0.31679008913470674
789,0.3078236782357076
790,0.3107790570558263
791,0.39032931928404796
792,0.31912985063667904
793,0.2953878493739645
794,0.27581874078290525
795,0.3830139450981605
796,0.22235135527795374
797,0.2832778127657687
798,0.34318700783790085
799,0.2771350481487805
800,0.3669571281398894
801,0.28973662652350807
802,0.36673009790235844
803,0.1252176896118064
804,0.12521768961180618
805,0.3446327424950775
806,0.29958526170797933
807,0.32421321970950046
808,0.06451206500495982
809,0.0645120650049597
810,0.11109374927013856
811,0.11109374927013839
812,0.330177242629044
813,0.3292464367326085
814,0.307608040235861
815,0.32408533164711445
816,0.27739741065070006
817,0.2844122289621513
818,0.20745397732051277
819,0.30030810597627816
820,0.3114613090242044
821,0.3487871757338087
822,0.13337774259083338
823,0.317707725135024
824,0.3812816670903655
825,0.29384132831945614
826,0.11860745602003904
827,0.28209844874236234
828,0.31893521614887843
829,0.2818305959143735
830,0.3014943997463709
831,0.3353668560275021
832,0.3329419367925527
833,0.09281028660997004
834,0.09281028660997073
835,0.1452076757357683
836,0.14520767573576807
837,0.3674472303889339
838,0.30191744875366544
839,0.804406761075797
840,0.31618797028670026
841,0.3148514958351313
842,0.2655307078896508
843,0.36433414904787703
844,0.3599253052530049
845,0.2889535186838286
846,0.3784343280881003
847,0.38391464929929014
