row_index,n_missing_peaks,mahalanobis_dist,isolation_forest_score,lof_score,vote_count,shape_correlation_to_median
5572,5,49.068097615956745,-0.11519382336778561,2.2940747071717316,1,0.9192402173961387
5927,2,4.820812660952421,-0.17335297365503888,1.9427012869714964,1,0.8157555609722026
5936,2,27.06632844468747,-0.07539990568040789,1.9962677156766155,1,0.6249214071709129
6657,19,2989.4945865672157,-0.10527487660450097,1.3146569937683314,1,0.10560784004427408
6008,28,2845.9758946728098,-0.1037585761676707,1.4342519079005172,1,0.11978233857515647
6009,26,752.7513859653798,0.03858245074983446,1.331723364801632,1,0.12361610290047893
6081,17,348.98493200255683,-0.09320327789020721,2.2429641762655637,1,0.6137420485247249
6195,19,373.90116542749456,-0.0955218558129734,1.8759681383426503,1,0.15283714623326108
6370,4,367.99037528779957,-0.059524059400826224,4.5884075654290335,1,0.6626630676914606
6422,28,982.6350184167454,0.048468300608722203,1.4116477346209286,1,0.1507238551048193
6464,20,316.03302786960705,-0.1012370214679073,1.9275613385352806,1,0.12460593169212487
6521,3,15.589481283871791,-0.09451652293108032,2.294321487975974,1,0.8105509670629164
6610,27,3712.9582893289653,-0.06677305073427403,1.405646553277932,1,0.041592733348847194
7618,26,578.4058892941702,-0.02837295987850663,2.0938318314611575,1,0.12451301828341886
5974,22,3047.8761753433982,-0.06722471992538365,1.1780352325965326,1,0.127272353457496
934,58,51.56349274169304,-0.19297974556209374,2.0519283412723275,1,-0.014923437794685124
935,24,2947.5561610857744,-0.14236980365771568,1.4724842248670957,1,0.10509570479657855
962,27,561.3745840624429,0.009838815641006637,1.2405978981247383,1,0.11636968646670559
989,27,2895.2770507469318,-0.04660828412020346,1.4973355267729873,1,0.1352600594864984
1003,25,3025.85629918323,-0.05493084949739763,1.2714201380763341,1,0.13980176737689018
1009,18,692.900141990973,0.03025098242964519,1.3471748250290072,1,0.12622024855072775
1051,22,814.3978696896443,0.0032775031176709435,1.1011237995656336,1,0.13612063510541386
1061,26,269.23357448905716,-0.13229100183597342,2.177125405741857,1,0.08472897606006838
1092,29,2933.905695068019,-0.06025791211289777,1.2700383455667796,1,0.11519656360271303
1095,23,2997.523095989288,-0.07761637425071855,1.4900215514417572,1,0.13024767496103276
1097,24,2939.800754274595,-0.13502650298750246,1.4265263556030587,1,0.1115263190374666
2704,2,15.19437420451821,-0.12914793234834332,1.873806655725493,1,0.7516447601555093
1190,19,193.23238867191503,-0.13662848251667897,2.313092037400355,1,0.8695111650254921
1196,19,653.6947355057871,0.004874880839212725,1.3390542979501583,1,0.1257892960897431
